S_Oh,S_TPr
0.04676381423936888,13.159685549767216
0.9336401239672015,21.500567520639617
0.322188792429045,9.214234726534624
1.6346312684145246,6.486013001228365
4.986254327797995,16.304474901042703
0.9934501124734764,19.293672723235574
3.7280201333410536,22.00103237036289
0.00048180706558510083,12.468134600136366
0.3690831827984367,20.770643519590728
0.06179188331568095,5.124280033479906
0.7954319621413658,5.907462309659524
4.776059302276802,5.777164294394759
0.20395941540079898,14.975172833592818
1.8648899068012992,5.576968790423593
1.2011211913668007,10.48721786892757
5.5764027312028555,10.119989723801119
0.2614002774743013,7.9766704071649475
0.4765850660515731,21.34673909910559
0.05997424325407094,6.4948131553620305
1.1380936147551188,8.476632089830613
0.6509974516429458,16.903835339527816
4.078995009458454,5.24715742361112
1.8574393706004484,13.94114750706839
1.904306019254165,18.559867337766782
1.5181923652767073,26.53755326221814
0.19269217424641574,21.71895073148629
1.1776416603447393,8.078057441452716
15.222672236765632,12.062154084936168
3.6064008260394784,5.643552579647548
4.478451799614207,7.385846830282983
3.4657704613089395,5.791691633787296
0.21749179794921986,8.028879155104939
0.5161125748484957,21.647522976279273
0.0062530677473277155,8.411469436438406
0.7234040453270051,11.60243003290628
0.22994064536931152,9.544543125888929
1.2803253463053683,9.9134537051618
2.260995470283592,32.939149963435106
4.1509834256776985,7.809570896373162
2.7663358278337125,12.896377035172103
5.580221749802398,9.358681858229186
0.11081040053931977,5.50476391407945
0.024509234908452977,10.376266547628445
2.165506110539109,18.42787467048607
0.6831572527542507,5.831807074789342
0.5847220463271896,5.577055322754798
0.8036049107160804,6.334403672894377
0.6288628222136283,16.564962399957928
1.4325712687983614,15.298701514332523
1.1601672294456224,11.659600774302255
1.436636876009273,10.052299614595839
2.2338393711398994,22.537357656564133
0.9792065355728816,16.643366177902294
0.5788543542355395,18.36804951515097
0.36352471469121755,18.42440262260011
0.8599483926431527,13.233820218140838
2.708091758593627,9.900130080314053
2.826960421402307,21.0007706164904
2.198657410571706,25.830323429471083
0.5332197846059761,5.19275188914195
1.7738825722898737,5.423450751678645
1.6911504439874332,30.50353344170889
1.3243290688520395,7.5965458453139805
1.5969220007665859,21.531851243424654
1.3537235516112687,8.938584441353957
1.6669178320281473,6.014489858117451
2.51408591152356,5.670907714965658
0.23223228879145857,6.361637933502454
2.7695969781812537,7.300317405977274
0.29210149634684157,10.363548614375684
0.1379028841411261,14.671826503150053
7.466054464308241,39.38064657215312
6.292727519979429,9.660101875795664
0.12467984220164376,10.841559490957259
1.1712903084575237,10.902072470727017
0.41219173052674585,11.202399063450702
1.3285166116867402,10.834186030654285
3.545999983406775,5.07050783940539
6.016086476637185,5.0138104906253345
2.011624987862577,5.822167134161434
0.8736195197447852,5.856732579505662
1.849278798655658,14.763444180155737
0.7479366789280812,6.834460403427356
4.8119759594957605,23.008606536884
4.08661213683571,26.116368504834313
1.6339397126178365,34.802136326656424
0.7854894586674609,27.385721366931683
0.6945518655226325,7.538406708740515
0.06797827248093845,10.703156580614293
3.3836927186337924,6.543388190356318
1.1970679891588134,18.127827208461888
0.7864790769328205,22.54494692536944
1.2739509589356341,20.245994985369812
3.41562345576376,9.544346884761772
0.2661811686353259,16.372848677079496
3.8990170663473664,5.8213945211610305
4.555957360595683,5.3286159714042425
5.863934917070449,16.194596349267353
1.0132953684538382,9.432026380334708
0.4896038291435546,48.31748775511495
0.9356626000181596,5.818514310799286
0.809666903984009,20.482878170262264
0.3875431070751341,10.231151213172268
1.869248894617195,19.042657949408365
1.2949109012963673,18.59171919295204
4.015373128682059,24.814746102336862
0.06527280218166717,7.828865909132663
2.0649072538323923,28.933818984995387
2.8789589172491543,6.31585587890617
2.849958691249502,5.684191020831616
4.3444117506858,9.51965746579156
2.6115219562813805,19.097122335723867
5.256909201591838,10.130833274081894
0.8089010454107635,19.14215684900733
1.3991734067128156,15.465392109595525
0.028359444096199577,6.879992266530325
0.013963808341248466,28.788890043210355
0.5492069308786417,5.501654237377084
0.2125156076211151,23.284227706577564
0.6027815318604451,7.904343688489899
0.38970337086823365,10.54754712603722
0.057869245331919554,9.390322975905114
4.800487277036977,6.5083386725561425
0.01651425566714961,8.547166122625487
2.66423475409177,6.7148029620888
0.3300981067021239,6.82410787630926
4.866062431344212,6.656752647116906
4.4660423082054574,10.371357614214542
2.1220616811899453,17.793182995939617
2.23091159373756,11.732621312473565
0.010706892251010644,22.894872359279496
8.382358534044146,13.096787031846512
4.204726145765672,14.352452677107095
4.5096142290634,13.811503730548939
2.1531803528031417,9.77483358994641
0.8455895929626308,14.352419369174036
4.48201406985863,5.578051928741833
0.6892582261627256,20.720420030857554
1.6543244355219484,17.033856433862
0.21012328141497144,7.250737252531718
5.100955539142599,16.689262449019417
0.30343834481048104,5.10178559292409
0.5095182091934691,6.959500319744518
1.6334979363089712,5.538844318350009
2.888635240642151,17.12127763281169
1.9317567840835754,16.28057130236388
0.5282798533262424,18.440429249178756
0.0018869749437019187,5.035934129760618
2.83062739952948,10.564925425212245
8.427246429509712,14.761798512723887
3.320548099573922,6.351147783213024
1.2331376777197196,13.393795054319602
4.681971322217879,5.702872938280217
1.054749188500104,6.600553160014823
1.488603429122822,10.167007297406165
1.2968439338396625,13.48048407086306
1.1870521492943749,6.2613667984649855
2.9850061998915325,6.638729830820569
1.4963428833202999,6.829736104553875
0.7616926707079176,7.181830701415494
0.5972384449952722,7.0551938248304165
0.0769563970632691,9.022186493234443
1.75027436168829,13.485669944718762
0.5226293110421566,9.61047987446172
0.32065189994597926,16.967942040920665
2.1216503812290255,15.162852829190042
2.2864407441570798,6.082223692928485
2.789902586989149,5.400597546485081
1.4006533686128986,21.82604292252101
4.4896629220698525,5.665584019956171
5.508484219370235,6.284535446813774
3.2939778145282825,5.179055134481721
2.018970453682678,12.918128332348221
0.7240095404997601,11.985286035014816
8.142614534830653,39.68338374802214
0.640785679728363,22.438155011821404
0.4529404621409996,9.232503028917701
