S_Td,S_SP
0.9385361799537182,16.35924584928288
6.020242861835042,5.19915377826009
2.6334913870908987,5.1789755818757905
1.8258851075519065,8.127886161737841
0.33924974092469257,10.365501399373441
0.33919258382921036,16.771591380670856
0.11967753721736135,14.198285815126551
4.022461728959879,9.723319899165668
1.838164307254529,7.557529300467256
2.4625001234091806,51.812230093255835
0.041598615998277244,9.443534320880273
7.007114950316624,9.802896387396343
3.57285908670935,6.429414339636446
0.477375250497894,17.670533605098466
0.4013579774993267,14.46505790429259
0.4052228456645141,6.995588235625408
0.7255074589209543,5.687784455219029
1.487855661721709,14.127966565897923
1.1310741335606733,13.502360755385144
0.688445985107883,7.553486789389917
1.8927417477995974,29.105235251080874
0.30046905745467734,6.310114265557207
0.6910310240048045,9.529787780027293
0.9125544364416941,28.004547462397237
1.21786937571955,9.3540571415484
3.075872022061824,13.140520141840822
0.4454717242573806,9.054594424073116
1.4440583100662554,7.5640138405350505
1.7950094426195211,38.07016423305419
0.09512769951281709,9.212036606763386
1.8706660412992202,22.962020054785057
0.37392250395483284,7.090446499871124
0.13452786175860848,6.917280651030863
5.947375587013862,5.25303239276444
6.741260684922345,13.436766871007917
3.3046631456257534,8.677592433377612
0.7265757199375166,20.98190447061435
0.20555463000501248,10.127624917622509
2.3055015261973235,32.5846587296064
1.1601816851707967,6.641697426086707
0.2603044679088973,21.237484037839284
1.3670944562683003,16.990218437394383
0.06998744288695817,16.78953635112029
4.800845774786048,19.90346088651671
0.5989155536813722,16.451136900829816
2.1725115971299607,12.87271000338851
0.7470931633152473,6.125551887420659
1.4682217918184572,5.2645353067998855
1.582447595963595,25.291066414514113
0.4087771990158115,12.670461515446242
6.985614265472453,17.738180311453114
2.9844907542762815,10.254866882158357
5.610188838583165,5.998233313392064
4.504303995068393,6.069949992930708
1.82210882476655,14.25583051955769
5.09887075853881,9.501245759393523
0.18531091790623125,6.790397399133089
0.4362693892625349,10.411808107274648
0.09256393137366391,5.530904406347677
0.7870641736061736,11.977643458599605
